"Data","Último","Abertura","Máxima","Mínima","Var%"
"20.02.2002","10,5741","10,4992","10,5819","10,4791","0,65%"
"19.02.2002","10,5055","10,5577","10,6184","10,4674","-0,51%"
"18.02.2002","10,5591","10,5055","10,5651","10,4821","0,43%"
"15.02.2002","10,5136","10,5446","10,5633","10,4850","-0,25%"
"14.02.2002","10,5400","10,5930","10,6055","10,5210","-0,52%"
"13.02.2002","10,5948","10,5477","10,5960","10,5335","0,27%"
"12.02.2002","10,5663","10,5475","10,5965","10,5153","0,12%"
"11.02.2002","10,5535","10,6285","10,6335","10,5160","-0,30%"
"08.02.2002","10,5848","10,6100","10,6245","10,5535","-0,23%"
"07.02.2002","10,6097","10,6035","10,6728","10,5895","-0,04%"
"06.02.2002","10,6138","10,6345","10,6719","10,5890","-0,14%"
"05.02.2002","10,6282","10,6190","10,6777","10,6007","0,00%"
"04.02.2002","10,6278","10,6680","10,7135","10,6103","-0,33%"
"01.02.2002","10,6629","10,6575","10,7123","10,6294","-0,07%"
"31.01.2002","10,6704","10,6797","10,6930","10,6015","-0,09%"
"30.01.2002","10,6797","10,6747","10,7199","10,6345","0,12%"
"29.01.2002","10,6674","10,7060","10,7400","10,6404","-0,44%"
"28.01.2002","10,7149","10,6695","10,7694","10,6403","0,43%"
"25.01.2002","10,6685","10,5280","10,7040","10,4940","1,31%"
"24.01.2002","10,5302","10,5142","10,5557","10,4988","-0,03%"
"23.01.2002","10,5338","10,4618","10,5547","10,4389","0,64%"
"22.01.2002","10,4668","10,4329","10,5009","10,4240","0,26%"
"21.01.2002","10,4392","10,4333","10,4507","10,3828","-0,12%"
"18.01.2002","10,4519","10,4913","10,5258","10,4104","-0,36%"
"17.01.2002","10,4893","10,4811","10,5437","10,4542","0,14%"
"16.01.2002","10,4750","10,4236","10,4912","10,3883","0,50%"
"15.01.2002","10,4229","10,3364","10,4316","10,3250","0,81%"
"14.01.2002","10,3395","10,2432","10,3526","10,2398","0,68%"
"11.01.2002","10,2693","10,2800","10,3058","10,2385","-0,15%"
"10.01.2002","10,2851","10,3638","10,3802","10,2513","-0,88%"
"09.01.2002","10,3763","10,3873","10,4197","10,3375","-0,11%"
"08.01.2002","10,3881","10,3206","10,4149","10,3194","0,57%"
"07.01.2002","10,3289","10,3067","10,3652","10,2052","0,23%"
"04.01.2002","10,3052","10,2783","10,3378","10,2611","0,31%"
"03.01.2002","10,2730","10,2599","10,3193","10,2067","0,09%"
"02.01.2002","10,2641","10,4571","10,4782","10,2335","-1,81%"
"31.12.2001","10,4534","10,5171","10,5606","10,4270","-0,70%"
"28.12.2001","10,5275","10,6929","10,7107","10,5072","-1,62%"
"27.12.2001","10,7004","10,8149","10,8168","10,6639","-0,88%"
"26.12.2001","10,7950","10,7810","10,8616","10,7745","-0,19%"
"25.12.2001","10,8155","10,8184","10,8321","10,7800","-0,03%"
"24.12.2001","10,8183","10,6527","10,8711","10,6380","1,31%"
"21.12.2001","10,6781","10,5606","10,6950","10,5594","0,85%"
"20.12.2001","10,5885","10,4994","10,6354","10,4890","0,91%"
"19.12.2001","10,4926","10,4747","10,5211","10,4659","0,11%"
"18.12.2001","10,4807","10,4605","10,5139","10,4354","0,06%"
"17.12.2001","10,4746","10,5344","10,5663","10,4170","-0,71%"
"14.12.2001","10,5495","10,5020","10,5539","10,4180","0,30%"
"13.12.2001","10,5182","10,4563","10,5252","10,4014","0,53%"
"12.12.2001","10,4626","10,4993","10,5219","10,4277","-0,39%"
"11.12.2001","10,5036","10,4949","10,5578","10,4740","0,02%"
"10.12.2001","10,5011","10,4623","10,5596","10,4623","0,33%"
"07.12.2001","10,4661","10,4686","10,5150","10,4436","-0,21%"
"06.12.2001","10,4879","10,5548","10,5858","10,4440","-0,71%"
"05.12.2001","10,5630","10,6355","10,6506","10,5458","-0,73%"
"04.12.2001","10,6404","10,7038","10,7233","10,6224","-0,61%"
"03.12.2001","10,7056","10,6608","10,7629","10,6500","0,49%"
"30.11.2001","10,6535","10,6705","10,6991","10,6276","-0,12%"
"29.11.2001","10,6659","10,6548","10,7023","10,6167","0,10%"
"28.11.2001","10,6554","10,6060","10,6746","10,5722","0,56%"
"27.11.2001","10,5959","10,6020","10,6620","10,5651","-0,05%"
"26.11.2001","10,6015","10,6379","10,6542","10,5793","-0,47%"
"23.11.2001","10,6514","10,6732","10,7175","10,6185","-0,30%"
"22.11.2001","10,6830","10,6847","10,7098","10,6598","0,00%"
"21.11.2001","10,6827","10,6476","10,7282","10,6310","0,25%"
"20.11.2001","10,6564","10,6424","10,6680","10,5808","0,16%"
"19.11.2001","10,6399","10,6026","10,6965","10,6014","0,28%"
"16.11.2001","10,6100","10,5539","10,6216","10,5404","0,51%"
"15.11.2001","10,5565","10,5688","10,6002","10,5225","-0,15%"
"14.11.2001","10,5726","10,6294","10,6367","10,5600","-0,46%"
"13.11.2001","10,6215","10,5332","10,6465","10,5329","0,81%"
"12.11.2001","10,5361","10,5016","10,5618","10,4500","0,21%"
"09.11.2001","10,5140","10,5405","10,5967","10,4944","-0,19%"
"08.11.2001","10,5344","10,4966","10,5499","10,4266","0,37%"
"07.11.2001","10,4956","10,5742","10,5948","10,4587","-0,74%"
"06.11.2001","10,5735","10,5659","10,5910","10,5188","-0,04%"
"05.11.2001","10,5778","10,5852","10,6297","10,5558","-0,10%"
"02.11.2001","10,5883","10,5572","10,6060","10,5048","0,36%"
"01.11.2001","10,5499","10,6609","10,6711","10,5022","-1,09%"
"31.10.2001","10,6662","10,6062","10,6994","10,5743","0,56%"
"30.10.2001","10,6064","10,5295","10,6364","10,5161","0,69%"
"29.10.2001","10,5341","10,5865","10,5932","10,4672","-0,45%"
"26.10.2001","10,5821","10,5844","10,6195","10,5265","-0,11%"
"25.10.2001","10,5933","10,5907","10,6394","10,5407","-0,06%"
"24.10.2001","10,5996","10,6322","10,6737","10,5785","-0,42%"
"23.10.2001","10,6443","10,6633","10,7258","10,6230","-0,20%"
"22.10.2001","10,6652","10,5405","10,7108","10,5132","1,32%"
"19.10.2001","10,5260","10,4889","10,5756","10,4511","0,37%"
"18.10.2001","10,4872","10,4556","10,5472","10,4458","0,29%"
"17.10.2001","10,4570","10,4540","10,4901","10,3766","0,00%"
"16.10.2001","10,4570","10,4620","10,5190","10,4080","0,04%"
"15.10.2001","10,4525","10,4332","10,4908","10,4090","0,27%"
"12.10.2001","10,4240","10,4960","10,5823","10,4089","-0,74%"
"11.10.2001","10,5015","10,5835","10,6117","10,4951","-0,81%"
"10.10.2001","10,5875","10,5419","10,6050","10,5275","0,39%"
"09.10.2001","10,5464","10,5626","10,5810","10,4682","-0,07%"
"08.10.2001","10,5535","10,5855","10,6231","10,5265","-0,31%"
"05.10.2001","10,5860","10,6385","10,6603","10,5555","-0,56%"
"04.10.2001","10,6460","10,6151","10,6612","10,5514","0,28%"
"03.10.2001","10,6166","10,6518","10,6608","10,5526","-0,21%"
"02.10.2001","10,6389","10,6303","10,7224","10,6044","0,07%"
"01.10.2001","10,6318","10,6840","10,7030","10,5863","-0,46%"
"28.09.2001","10,6808","10,7004","10,7625","10,6274","-0,20%"
"27.09.2001","10,7019","10,7431","10,8195","10,6600","-0,43%"
"26.09.2001","10,7484","10,6731","10,7969","10,6705","0,62%"
"25.09.2001","10,6827","10,7689","10,8010","10,6575","-0,84%"
"24.09.2001","10,7728","10,8821","10,8966","10,7575","-0,98%"
"21.09.2001","10,8799","10,5949","10,9421","10,5949","2,62%"
"20.09.2001","10,6025","10,5025","10,6520","10,4635","1,02%"
"19.09.2001","10,4950","10,5058","10,5735","10,4370","-0,34%"
"18.09.2001","10,5305","10,4513","10,5825","10,4450","0,75%"
"17.09.2001","10,4520","10,4525","10,5614","10,3625","-0,22%"
"14.09.2001","10,4751","10,5355","10,5521","10,3750","-0,45%"
"13.09.2001","10,5227","10,5717","10,5950","10,5107","-0,50%"
"12.09.2001","10,5756","10,4965","10,6453","10,4675","0,73%"
"11.09.2001","10,4993","10,6391","10,6535","10,4647","-1,39%"
"10.09.2001","10,6477","10,4853","10,6603","10,4800","1,47%"
"07.09.2001","10,4937","10,5867","10,6521","10,4777","-0,89%"
"06.09.2001","10,5882","10,6390","10,7112","10,5649","-0,65%"
"05.09.2001","10,6579","10,6670","10,7698","10,6277","-0,30%"
"04.09.2001","10,6900","10,4946","10,7299","10,4924","1,77%"
"03.09.2001","10,5038","10,4281","10,5213","10,3897","1,10%"
"31.08.2001","10,3891","10,3715","10,4748","10,3413","0,22%"
"30.08.2001","10,3666","10,3877","10,4544","10,3348","-0,24%"
"29.08.2001","10,3916","10,2782","10,3969","10,2699","1,03%"
"28.08.2001","10,2855","10,2648","10,3837","10,2631","0,11%"
"27.08.2001","10,2745","10,2471","10,3290","10,2471","0,14%"
"24.08.2001","10,2598","10,2860","10,3472","10,2458","-0,35%"
"23.08.2001","10,2961","10,3259","10,3650","10,2820","-0,18%"
"22.08.2001","10,3144","10,2843","10,3655","10,2210","0,24%"
"21.08.2001","10,2893","10,3385","10,3919","10,2784","-0,46%"
"20.08.2001","10,3373","10,2115","10,3768","10,1763","1,18%"
"17.08.2001","10,2170","10,1766","10,2450","10,1448","0,41%"
"16.08.2001","10,1749","10,1323","10,2030","10,0504","0,40%"
"15.08.2001","10,1345","10,2282","10,2343","10,1200","-0,90%"
"14.08.2001","10,2270","10,2848","10,3150","10,2147","-0,68%"
"13.08.2001","10,2970","10,2563","10,3010","10,2137","0,27%"
"10.08.2001","10,2692","10,2540","10,2970","10,2333","0,09%"
"09.08.2001","10,2595","10,4083","10,4190","10,2332","-1,52%"
"08.08.2001","10,4174","10,4267","10,4710","10,3970","-0,16%"
"07.08.2001","10,4341","10,4114","10,5030","10,4000","0,22%"
"06.08.2001","10,4116","10,3868","10,4470","10,3770","0,45%"
"03.08.2001","10,3646","10,4284","10,4750","10,3260","-0,63%"
"02.08.2001","10,4299","10,5388","10,5438","10,4120","-1,06%"
"01.08.2001","10,5414","10,5800","10,5850","10,5233","-0,35%"
"31.07.2001","10,5781","10,5756","10,6610","10,5370","0,02%"
"30.07.2001","10,5757","10,5684","10,6170","10,5550","0,13%"
"27.07.2001","10,5617","10,5748","10,6230","10,5457","-0,10%"
"26.07.2001","10,5728","10,6089","10,6470","10,5292","-0,34%"
"25.07.2001","10,6091","10,6643","10,6950","10,5900","-0,55%"
"24.07.2001","10,6679","10,6892","10,7210","10,6228","-0,30%"
"23.07.2001","10,7000","10,6623","10,7450","10,6623","0,37%"
"20.07.2001","10,6607","10,6034","10,6670","10,5445","0,36%"
"19.07.2001","10,6222","10,5516","10,6730","10,5179","0,48%"
"18.07.2001","10,5719","10,7099","10,7750","10,5520","-1,32%"
"17.07.2001","10,7135","10,7971","10,8610","10,6996","-0,88%"
"16.07.2001","10,8083","10,7952","10,8150","10,7045","0,20%"
"13.07.2001","10,7866","10,8360","10,8770","10,7760","-0,40%"
"12.07.2001","10,8300","10,8350","10,9190","10,7980","0,05%"
"11.07.2001","10,8242","10,8486","10,9170","10,7627","-0,31%"
"10.07.2001","10,8574","10,9134","10,9381","10,8160","-0,65%"
"09.07.2001","10,9279","10,9438","11,0270","10,8957","-0,11%"
"06.07.2001","10,9398","10,9886","11,0530","10,9200","-0,55%"
"05.07.2001","11,0002","10,8582","11,0310","10,8582","1,15%"
"04.07.2001","10,8747","10,8576","10,9310","10,8520","0,11%"
"03.07.2001","10,8625","10,9387","10,9570","10,8390","-0,77%"
"02.07.2001","10,9472","10,8354","10,9750","10,8354","0,89%"
"29.06.2001","10,8506","10,8834","10,9050","10,8220","-0,42%"
"28.06.2001","10,8959","10,7635","10,9090","10,7040","1,24%"
"27.06.2001","10,7623","10,6693","10,7710","10,6676","0,72%"
"26.06.2001","10,6855","10,6590","10,7615","10,5868","0,32%"
"25.06.2001","10,6510","10,6778","10,6910","10,5934","-0,34%"
"22.06.2001","10,6870","10,7380","10,7670","10,6520","-0,48%"
"21.06.2001","10,7390","10,6740","10,7650","10,6537","0,34%"
"20.06.2001","10,7030","10,6779","10,7550","10,6230","0,07%"
"19.06.2001","10,6950","10,5280","10,6990","10,5046","1,81%"
"18.06.2001","10,5050","10,5830","10,6210","10,4720","-1,16%"
"15.06.2001","10,6280","10,7040","10,7210","10,5403","-0,76%"
"14.06.2001","10,7090","10,7926","10,8995","10,6595","-0,86%"
"13.06.2001","10,8020","10,9200","10,9690","10,7801","-1,05%"
"12.06.2001","10,9170","11,0100","11,0355","10,9040","-0,93%"
"11.06.2001","11,0200","10,9525","11,0465","10,9060","0,71%"
"08.06.2001","10,9422","10,9221","11,0250","10,9205","-0,04%"
"07.06.2001","10,9470","10,9230","11,0310","10,8969","0,40%"
"06.06.2001","10,9030","10,7680","10,9410","10,7380","1,19%"
"05.06.2001","10,7743","10,9097","10,9830","10,7668","-1,29%"
"04.06.2001","10,9150","10,8880","10,9550","10,7626","0,24%"
"01.06.2001","10,8890","10,7957","10,9050","10,7577","0,92%"
"31.05.2001","10,7895","10,6068","10,8035","10,6020","1,75%"
"30.05.2001","10,6035","10,5751","10,6215","10,5353","0,23%"
"29.05.2001","10,5795","10,5181","10,6125","10,5120","0,53%"
"28.05.2001","10,5235","10,5140","10,5677","10,5100","0,21%"
"25.05.2001","10,5011","10,5400","10,5930","10,4513","-0,46%"
"24.05.2001","10,5495","10,5400","10,5835","10,4623","0,15%"
"23.05.2001","10,5335","10,3485","10,5615","10,3480","1,65%"
"22.05.2001","10,3622","10,1968","10,4110","10,1960","1,52%"
"21.05.2001","10,2075","10,2020","10,2776","10,1840","0,10%"
"18.05.2001","10,1975","10,2204","10,2921","10,1900","-0,33%"
"17.05.2001","10,2310","10,2500","10,2730","10,1994","-0,20%"
"16.05.2001","10,2510","10,2572","10,2850","10,2160","-0,18%"
"15.05.2001","10,2690","10,2998","10,3230","10,2355","-0,33%"
"14.05.2001","10,3030","10,2376","10,3370","10,2255","0,57%"
"11.05.2001","10,2449","10,2433","10,2797","10,2058","-0,04%"
"10.05.2001","10,2495","10,2565","10,3022","10,1698","-0,22%"
"09.05.2001","10,2719","10,2795","10,3470","10,2612","-0,28%"
"08.05.2001","10,3010","10,2380","10,3130","10,2297","0,55%"
"07.05.2001","10,2450","10,2000","10,2570","10,1819","0,53%"
"04.05.2001","10,1910","10,2556","10,2690","10,1240","-0,66%"
"03.05.2001","10,2590","10,2024","10,2773","10,1660","0,51%"
"02.05.2001","10,2074","10,1940","10,2850","10,1719","-0,01%"
"01.05.2001","10,2082","10,2361","10,2804","10,1900","-0,37%"
"30.04.2001","10,2459","10,1920","10,2890","10,1775","0,52%"
"27.04.2001","10,1932","10,0884","10,2290","10,0781","0,94%"
"26.04.2001","10,0979","10,2000","10,2330","10,0780","-1,15%"
"25.04.2001","10,2150","10,2525","10,3034","10,1820","-0,47%"
"24.04.2001","10,2630","10,2107","10,2770","10,1340","0,46%"
"23.04.2001","10,2157","10,0653","10,2285","10,0112","1,56%"
"20.04.2001","10,0592","10,0350","10,1450","10,0287","-0,37%"
"19.04.2001","10,0970","10,2347","10,2464","10,0907","-1,53%"
"18.04.2001","10,2536","10,2433","10,3780","10,1776","0,06%"
"17.04.2001","10,2470","10,1840","10,3265","10,1501","0,59%"
"16.04.2001","10,1870","10,1653","10,2280","10,1400","0,10%"
"13.04.2001","10,1772","10,1153","10,1850","10,1060","0,51%"
"12.04.2001","10,1259","10,1446","10,2013","10,0880","-0,17%"
"11.04.2001","10,1430","10,1945","10,2470","10,1070","-0,51%"
"10.04.2001","10,1950","10,1825","10,2210","10,1140","0,15%"
"09.04.2001","10,1795","10,0515","10,1970","10,0460","1,31%"
"06.04.2001","10,0475","10,1640","10,2405","10,0340","-1,19%"
"05.04.2001","10,1690","10,2440","10,2490","10,1340","-0,74%"
"04.04.2001","10,2445","10,2280","10,3250","10,1930","0,17%"
"03.04.2001","10,2270","10,4375","10,4440","10,2190","-2,01%"
"02.04.2001","10,4370","10,4060","10,4650","10,3440","0,25%"
"30.03.2001","10,4110","10,3861","10,4530","10,2900","0,12%"
"29.03.2001","10,3990","10,3700","10,4690","10,3445","0,13%"
"28.03.2001","10,3850","10,1931","10,3870","10,1800","1,82%"
"27.03.2001","10,1990","10,2194","10,2550","10,1540","-0,25%"
"26.03.2001","10,2250","10,3080","10,3190","10,1868","-0,85%"
"23.03.2001","10,3130","10,3820","10,4315","10,2440","-0,83%"
"22.03.2001","10,3990","10,2920","10,4800","10,2739","0,99%"
"21.03.2001","10,2970","10,0940","10,3270","10,0539","2,10%"
"20.03.2001","10,0850","10,1780","10,1950","10,0735","-1,04%"
"19.03.2001","10,1910","10,2041","10,2291","10,1370","-0,08%"
"16.03.2001","10,1990","10,1800","10,2524","10,1144","0,30%"
"15.03.2001","10,1690","10,0740","10,1830","10,0158","0,77%"
"14.03.2001","10,0910","10,0005","10,0970","9,9640","0,82%"
"13.03.2001","10,0090","9,8733","10,0400","9,8450","1,42%"
"12.03.2001","9,8690","9,7457","9,8765","9,7320","1,25%"
"09.03.2001","9,7470","9,7100","9,7790","9,6820","0,29%"
"08.03.2001","9,7190","9,7420","9,7725","9,6800","-0,23%"
"07.03.2001","9,7410","9,6503","9,7750","9,6280","0,81%"
"06.03.2001","9,6630","9,7431","9,7708","9,6460","-0,84%"
"05.03.2001","9,7450","9,6554","9,7620","9,6523","0,60%"
"02.03.2001","9,6870","9,6706","9,7137","9,6100","-0,21%"
"01.03.2001","9,7070","9,7980","9,8126","9,6765","-1,00%"
"28.02.2001","9,8050","9,8480","9,8850","9,7795","-0,57%"
"27.02.2001","9,8610","9,9140","9,9390","9,8100","-0,40%"
"26.02.2001","9,9010","9,8604","9,9488","9,8525","0,28%"
"23.02.2001","9,8730","10,0038","10,0430","9,8429","-1,35%"
"22.02.2001","10,0077","9,9048","10,0330","9,8641","0,98%"
"21.02.2001","9,9110","9,8520","9,9581","9,8108","0,57%"
"20.02.2001","9,8550","9,7660","9,9350","9,7380","0,94%"
"19.02.2001","9,7630","9,8099","9,8488","9,7340","-0,71%"
"16.02.2001","9,8325","9,8920","9,9070","9,7640","-0,61%"
"15.02.2001","9,8930","9,8400","9,9410","9,8183","0,37%"
"14.02.2001","9,8570","9,8050","9,8790","9,7759","0,61%"
"13.02.2001","9,7970","9,6480","9,8348","9,6100","1,53%"
"12.02.2001","9,6490","9,6649","9,6851","9,6080","-0,27%"
"09.02.2001","9,6750","9,6740","9,7433","9,6193","0,12%"
"08.02.2001","9,6630","9,5524","9,7055","9,5430","1,05%"
"07.02.2001","9,5630","9,5620","9,6073","9,4951","-0,06%"
"06.02.2001","9,5690","9,5200","9,5905","9,5020","0,50%"
"05.02.2001","9,5210","9,5100","9,5330","9,4532","0,11%"
"02.02.2001","9,5110","9,4700","9,5676","9,4481","0,40%"
"01.02.2001","9,4730","9,4640","9,4990","9,4079","0,04%"
"31.01.2001","9,4690","9,5288","9,5550","9,4535","-0,69%"
"30.01.2001","9,5350","9,6240","9,6541","9,5160","-1,06%"
"29.01.2001","9,6370","9,6110","9,6590","9,5780","0,42%"
"26.01.2001","9,5970","9,6420","9,6816","9,5461","-0,47%"
"25.01.2001","9,6420","9,6460","9,7812","9,6164","-0,13%"
"24.01.2001","9,6550","9,5260","9,6591","9,5180","1,43%"
"23.01.2001","9,5190","9,5120","9,5526","9,4656","0,02%"
"22.01.2001","9,5167","9,4793","9,6450","9,4497","0,31%"
"19.01.2001","9,4870","9,4420","9,4995","9,3693","0,57%"
"18.01.2001","9,4330","9,5060","9,5265","9,4022","-0,95%"
"17.01.2001","9,5230","9,4520","9,5785","9,4460","0,68%"
"16.01.2001","9,4590","9,4320","9,5197","9,4077","0,25%"
"15.01.2001","9,4350","9,3011","9,4510","9,2786","1,35%"
"12.01.2001","9,3097","9,2980","9,3570","9,2390","-0,04%"
"11.01.2001","9,3130","9,4500","9,4570","9,2806","-1,46%"
"10.01.2001","9,4510","9,4520","9,5154","9,3846","0,16%"
"09.01.2001","9,4363","9,4300","9,5350","9,4040","0,08%"
"08.01.2001","9,4290","9,3190","9,4430","9,2916","1,27%"
"05.01.2001","9,3110","9,3600","9,4296","9,2900","-0,64%"
"04.01.2001","9,3710","9,5702","9,5850","9,3380","-2,03%"
"03.01.2001","9,5650","9,3920","9,6090","9,3421","1,64%"
"02.01.2001","9,4110","9,3988","9,4830","9,3833","-0,06%"
"29.12.2000","9,4170","9,5180","9,5470","9,4018","-1,09%"
"28.12.2000","9,5210","9,5520","9,5789","9,5099","-0,40%"
"27.12.2000","9,5590","9,4920","9,5790","9,4681","0,65%"
"26.12.2000","9,4970","9,5270","9,5670","9,4740","-0,82%"
"25.12.2000","9,5756","9,5760","9,5849","9,5643","0,01%"
"22.12.2000","9,5750","9,5700","9,5891","9,4440","0,07%"
"21.12.2000","9,5679","9,5914","9,6330","9,5160","-0,26%"
"20.12.2000","9,5930","9,7336","9,7510","9,5720","-1,62%"
"19.12.2000","9,7510","9,6540","9,8050","9,6240","0,81%"
"18.12.2000","9,6727","9,5891","9,6880","9,5625","0,50%"
"15.12.2000","9,6250","9,5977","9,6378","9,5360","0,02%"
"14.12.2000","9,6230","9,7600","9,7870","9,6040","-1,45%"
"13.12.2000","9,7650","9,7000","9,8050","9,6632","0,56%"
"12.12.2000","9,7110","9,7060","9,7390","9,6280","-0,10%"
"11.12.2000","9,7210","9,7502","9,7630","9,6560","-0,27%"
"08.12.2000","9,7470","9,7020","9,7610","9,6480","0,35%"
"07.12.2000","9,7130","9,5640","9,7392","9,5377","1,34%"
"06.12.2000","9,5850","9,7188","9,7670","9,5618","-1,48%"
"05.12.2000","9,7285","9,7179","9,7585","9,6760","0,22%"
"04.12.2000","9,7070","9,8660","9,9130","9,6555","-1,70%"
"01.12.2000","9,8752","10,0120","10,0270","9,8659","-1,40%"
"30.11.2000","10,0150","10,1300","10,1830","9,9900","-1,18%"
"29.11.2000","10,1350","10,1363","10,2010","10,0200","-0,02%"
"28.11.2000","10,1370","10,1840","10,2140","10,1200","-0,53%"
"27.11.2000","10,1910","10,3461","10,3728","10,1820","-1,60%"
"24.11.2000","10,3570","10,3275","10,3670","10,2749","0,14%"
"23.11.2000","10,3430","10,2600","10,3670","10,2180","0,66%"
"22.11.2000","10,2750","10,3180","10,3270","10,2455","-0,37%"
"21.11.2000","10,3130","10,1720","10,3350","10,1431","1,28%"
"20.11.2000","10,1830","10,1857","10,2350","10,1555","0,05%"
"17.11.2000","10,1778","10,1320","10,1990","10,0898","0,24%"
"16.11.2000","10,1530","10,0760","10,1645","10,0170","0,67%"
"15.11.2000","10,0850","10,0684","10,1116","9,9877","0,12%"
"14.11.2000","10,0728","10,0849","10,1104","10,0144","0,14%"
"13.11.2000","10,0590","9,9776","10,0620","9,9220","0,70%"
"10.11.2000","9,9890","9,9260","10,0041","9,8740","0,67%"
"09.11.2000","9,9227","10,0120","10,0610","9,9074","-0,96%"
"08.11.2000","10,0190","9,9580","10,0510","9,8635","0,66%"
"07.11.2000","9,9535","9,9430","10,0210","9,8630","-0,08%"
"06.11.2000","9,9610","9,8589","10,0310","9,7854","1,03%"
"03.11.2000","9,8590","9,8980","9,9530","9,7026","-0,27%"
"02.11.2000","9,8860","9,8430","9,9440","9,8244","0,36%"
"01.11.2000","9,8510","9,9830","10,0295","9,8418","-1,35%"
"31.10.2000","9,9859","10,1000","10,1240","9,9700","-1,24%"
"30.10.2000","10,1110","10,1091","10,1471","9,9600","-0,17%"
"27.10.2000","10,1286","10,2393","10,3040","10,0540","-1,31%"
"26.10.2000","10,2630","10,2580","10,3338","10,2104","0,02%"
